date,location,PM10,PM2.5,Ozon,CO,NO2,NO,Air temperature 2 m above ground daily mean,Air temperature 2 m above ground daily maximum,Air temperature 2 m above ground daily minimum,Air temperature at 5 cm above grass daily mean,Air temperature at 5 cm above grass daily maximum,Air temperature at 5 cm above grass daily minimum,Relative air humidity 2 m above ground daily mean,Vapour pressure 2 m above ground daily mean,Atmospheric pressure at barometric altitude (QFE) daily mean,Pressure reduced to sea level (QFF) daily mean,Geopotential height of the 850 hPA level daily mean,Geopotential height of the 700 hPA level daily mean,Pressure reduced to sea level according to standard atmosphere (QNH) daily mean,Wind speed scalar daily mean in m/s,Gust peak (one second) daily maximum in m/s,Wind speed scalar daily mean in km/h,Gust peak (one second) daily maximum in km/h,Gust peak (three seconds) daily maximum in m/s,Gust peak (three seconds) daily maximum in km/h,Foehn index daily value,Precipitation daily total 6 UTC - 6 UTC following day,Precipitation daily total 0 UTC - 0 UTC,Snow depth (automatic measurement) morning measurement at 6 UTC,Global radiation daily mean,Longwave incoming radiation daily mean,Sunshine duration daily total,Sunshine duration in relation to absolute daily total,Reference evaporation from FAO daily total,Cooling Degree Day (CDD),Wind direction daily mean,Heating degrees (HGT12/20),Heating degrees (ATD12/12),"Hydrologic registration (hydrologic balance, R-ETS) daily total"
2020-04-06,Zürich,13.46,21.05,,50.41,13.59,,13.2,21.4,6.1,13.7,28.8,2.7,45.6,6.4,958.3,1023.5,,,1024.1,1.0,5.3,3.6,19.1,5.2,18.7,0.0,0.0,0.0,,264,285,727,99,3.2,0.0,233,0.0,0.0,-4.9
2020-04-07,Zürich,14.6,24.87,,54.92,18.7,,14.4,22.0,7.4,14.2,28.4,4.2,44.1,6.8,961.4,1026.6,,,1027.4,2.0,11.3,7.2,40.7,10.7,38.5,0.0,0.0,0.0,,263,291,733,99,3.9,0.0,55,0.0,0.0,-5.1
2020-04-08,Zürich,13.57,22.84,,54.16,11.65,,14.5,21.9,7.8,15.0,29.2,4.2,44.1,6.9,959.4,1024.3,,,1025.2,1.0,7.4,3.6,26.6,6.9,24.8,0.0,0.0,0.0,,263,295,733,99,3.3,0.0,243,0.0,0.0,-5.2
2020-04-09,Zürich,15.6,25.73,,52.63,9.19,,14.6,21.5,8.9,14.9,29.4,6.0,45.0,7.1,957.8,1022.7,,,1023.6,1.2,6.5,4.3,23.4,6.3,22.7,0.0,0.0,0.0,,227,303,508,68,3.2,0.0,51,0.0,0.0,-3.7
2020-04-10,Zürich,17.03,25.18,,51.96,2.56,,15.0,22.4,8.4,15.3,29.5,5.0,43.7,7.0,957.3,1022.0,,,1023.0,1.5,8.3,5.4,29.9,8.0,28.8,0.0,0.0,0.0,,267,296,739,99,3.7,0.0,45,0.0,0.0,-5.3
2020-04-11,Zürich,16.21,24.41,,52.78,5.08,,15.3,22.3,8.8,15.7,29.7,5.5,45.7,7.5,956.8,1021.4,,,1022.5,1.3,6.6,4.7,23.8,6.5,23.4,0.0,0.0,0.0,,268,299,743,99,3.6,0.0,58,0.0,0.0,-5.2
2020-04-12,Zürich,14.06,20.53,,49.19,2.83,,16.2,23.7,8.8,16.6,32.2,5.1,43.9,7.5,952.2,1016.2,,,1017.6,1.2,10.0,4.3,36.0,9.4,33.8,10.0,0.0,0.0,,246,319,540,72,3.5,0.0,256,0.0,0.0,-4.2
2020-04-13,Zürich,11.61,17.39,,50.18,2.38,,15.0,20.9,6.9,16.2,29.0,6.8,46.2,7.6,949.7,1013.9,,,1015.0,2.4,11.1,8.6,40.0,10.3,37.1,0.0,0.1,0.1,,231,328,495,65,3.7,0.0,5,0.0,0.0,-3.7
2020-04-14,Zürich,8.29,15.76,,45.07,7.53,,6.7,11.7,2.8,8.7,20.2,0.9,43.2,4.1,955.6,1022.2,,,1021.2,4.3,12.7,15.5,45.7,12.4,44.6,0.0,0.0,0.0,,290,259,735,97,3.7,0.0,50,13.3,5.3,-5.6
2020-04-15,Zürich,10.44,20.0,,48.41,14.56,,9.4,18.6,0.1,10.8,27.1,-2.7,44.7,5.0,956.2,1022.2,,,1021.8,2.0,9.8,7.2,35.3,9.4,33.8,0.0,0.1,0.0,,287,266,762,100,3.6,0.0,43,10.6,2.6,-5.7
2020-04-16,Zürich,12.07,22.49,,50.33,12.71,,14.3,22.2,6.4,15.1,31.2,2.9,48.8,7.6,953.5,1018.1,,,1019.0,1.1,5.3,4.0,19.1,5.2,18.7,0.0,0.0,0.1,,265,298,736,96,3.5,0.0,211,0.0,0.0,-5.1
2020-04-17,Zürich,11.97,24.48,,51.68,9.95,,16.7,23.6,10.3,17.7,31.8,6.4,48.8,8.8,951.2,1015.0,,,1016.6,1.2,5.7,4.3,20.5,5.6,20.2,20.0,0.0,0.0,,269,318,694,90,3.8,0.0,221,0.0,0.0,-5.0
2020-04-18,Zürich,10.32,21.84,,45.04,4.91,,16.9,23.9,11.2,18.2,32.0,8.1,54.1,10.0,951.3,1015.1,,,1016.6,1.8,9.0,6.5,32.4,8.7,31.3,0.0,0.0,0.0,,274,321,717,93,4.2,0.0,252,0.0,0.0,-4.6
2020-04-19,Zürich,6.8,12.47,,43.1,3.19,,16.0,21.2,9.9,16.8,28.4,7.9,60.7,10.7,948.2,1012.0,,,1013.4,2.8,12.3,10.1,44.3,11.8,42.5,0.0,0.0,0.0,,210,331,444,57,3.6,0.0,58,0.0,0.0,-2.7
2020-04-20,Zürich,10.8,21.16,,45.31,6.27,,13.6,18.1,10.1,15.5,25.8,9.8,59.2,9.1,945.1,1009.3,,,1010.1,4.5,12.9,16.2,46.4,12.0,43.2,0.0,0.0,0.0,,254,321,591,76,4.1,0.0,52,0.0,0.0,-3.6
2020-04-21,Zürich,10.33,22.96,,48.35,7.91,,12.3,18.9,8.4,12.7,26.0,7.6,52.7,7.5,945.0,1009.5,,,1010.0,4.4,13.0,15.8,46.8,12.4,44.6,0.0,0.0,0.0,,161,311,177,23,3.9,0.0,50,0.0,0.0,-1.7
2020-04-22,Zürich,9.47,22.27,,53.92,9.81,,14.3,21.6,7.5,15.5,29.7,5.9,40.5,6.4,949.0,1013.3,,,1014.2,3.6,10.2,13.0,36.7,9.7,34.9,0.0,0.0,0.0,,298,291,778,99,5.1,0.0,47,0.0,0.0,-6.6
2020-04-23,Zürich,11.62,24.13,,57.3,12.09,,14.3,21.6,7.3,15.4,30.8,3.1,41.6,6.4,952.5,1017.0,,,1017.9,1.5,6.4,5.4,23.0,6.4,23.0,0.0,0.0,0.0,,300,290,778,99,4.1,0.0,30,0.0,0.0,-6.6
2020-04-24,Zürich,11.07,22.41,,54.98,8.92,,15.8,22.6,8.4,16.3,30.7,5.7,47.6,8.0,949.4,1013.3,,,1014.6,1.9,12.4,6.8,44.6,11.6,41.8,0.0,0.2,0.0,,262,309,591,75,4.1,0.0,266,0.0,0.0,-4.7
2020-04-25,Zürich,10.99,18.41,,54.62,4.83,,16.7,22.6,10.5,18.4,33.7,8.3,50.5,9.1,945.2,1008.7,,,1010.2,1.5,7.6,5.4,27.4,7.3,26.3,0.0,0.0,0.2,,256,340,522,66,3.9,0.0,342,0.0,0.0,-3.9
2020-04-26,Zürich,8.82,15.65,,52.82,2.51,,14.2,21.5,9.6,16.3,30.6,7.3,56.5,8.8,945.1,1009.2,,,1010.2,1.7,11.7,6.1,42.1,11.2,40.3,0.0,0.7,0.7,,238,336,400,51,3.7,0.0,315,0.0,0.0,-2.2
2020-04-27,Zürich,7.78,11.96,,43.22,7.91,,16.0,22.5,10.1,17.7,31.7,7.0,59.3,10.0,945.5,1009.1,,,1010.5,2.2,8.9,7.9,32.0,8.7,31.3,10.0,1.4,0.1,,296,320,750,95,4.4,0.0,239,0.0,0.0,-4.6
2020-04-28,Zürich,5.63,8.26,,39.44,12.11,,11.7,14.0,8.0,11.7,16.6,7.9,89.7,12.3,944.2,1008.7,,,1009.1,2.0,9.5,7.2,34.2,9.4,33.8,0.0,17.2,11.9,,62,357,0,0,1.1,0.0,223,8.3,0.3,11.7
2020-04-29,Zürich,3.47,5.24,,41.17,4.54,,10.6,16.3,7.3,11.1,23.6,5.7,77.4,9.6,946.2,1011.2,,,1011.3,2.8,10.7,10.1,38.5,10.3,37.1,0.0,1.0,7.4,,146,324,193,24,2.5,0.0,236,9.4,1.4,6.4
2020-04-30,Zürich,3.55,5.49,,35.51,5.88,,9.6,10.8,8.7,9.1,11.8,6.4,85.3,10.2,944.5,1009.6,,,1009.5,2.5,13.4,9.0,48.2,12.4,44.6,0.0,5.8,5.8,,48,337,2,0,1.1,0.0,219,10.4,2.4,5.5
2020-05-01,Zürich,3.78,5.46,,40.04,4.78,,9.3,11.1,7.8,9.4,13.5,6.9,84.1,9.8,943.2,1008.3,,,1008.1,3.2,14.2,11.5,51.1,13.1,47.2,0.0,21.2,20.7,,85,343,21,3,1.5,0.0,240,10.7,2.7,20.4
2020-05-02,Zürich,4.2,6.1,,35.49,3.75,,9.2,14.3,6.2,9.8,20.2,4.3,87.2,10.1,948.1,1013.6,,,1013.3,3.0,15.1,10.8,54.4,14.1,50.8,0.0,12.3,13.0,,119,335,30,4,1.9,0.0,235,10.8,2.8,12.7
2020-05-03,Zürich,4.85,7.05,,37.88,3.16,,11.0,17.2,4.0,12.7,26.7,2.7,71.7,9.0,953.4,1018.8,,,1018.8,1.3,6.2,4.7,22.3,6.0,21.6,0.0,0.1,0.0,,268,313,503,62,3.2,0.0,230,9.0,1.0,-2.5
2020-05-04,Zürich,4.99,8.44,,38.07,11.91,,15.4,21.2,9.6,17.1,29.4,7.5,67.5,11.4,951.8,1016.0,,,1017.2,2.1,8.9,7.6,32.0,8.6,31.0,0.0,0.1,0.1,,259,334,458,56,3.8,0.0,286,0.0,0.0,-2.5
2020-05-05,Zürich,9.03,12.18,,33.22,17.64,,10.7,12.9,8.1,10.9,13.6,8.1,91.4,11.8,951.4,1016.7,,,1016.8,2.8,9.2,10.1,33.1,8.6,31.0,0.0,16.4,16.3,,39,357,0,0,0.9,0.0,45,9.3,1.3,16.1
2020-05-06,Zürich,10.76,15.19,,43.99,12.65,,10.5,15.8,6.5,12.4,24.7,3.9,67.3,8.2,955.9,1021.5,,,1021.5,2.4,8.2,8.6,29.5,7.9,28.4,0.0,0.0,0.2,,253,307,488,60,3.4,0.0,43,9.5,1.5,-2.6
2020-05-07,Zürich,9.17,15.42,,51.76,18.98,,13.2,21.3,4.8,14.8,29.8,2.1,54.6,7.9,957.1,1022.2,,,1022.7,1.5,6.5,5.4,23.4,6.3,22.7,0.0,0.0,0.0,,333,289,800,97,4.3,0.0,42,0.0,0.0,-5.8
2020-05-08,Zürich,10.55,16.81,,49.41,14.25,,17.7,25.1,10.3,19.1,34.1,8.0,61.9,12.0,952.6,1016.4,,,1018.1,1.0,6.5,3.6,23.4,6.3,22.7,0.0,0.0,0.0,,298,336,710,86,4.3,0.0,252,0.0,0.0,-4.5
2020-05-09,Zürich,11.43,16.96,,48.92,4.12,,19.6,24.9,14.9,21.2,33.5,12.8,58.1,12.7,947.5,1010.4,,,1012.7,1.2,7.4,4.3,26.6,7.0,25.2,0.0,3.4,0.0,,297,349,730,88,4.6,1.3,243,0.0,0.0,-5.0
2020-05-10,Zürich,8.28,12.17,,48.69,3.8,,18.2,24.1,13.7,20.2,33.3,12.9,72.1,14.6,942.1,1004.9,,,1006.9,1.6,5.8,5.8,20.9,5.6,20.2,10.0,0.1,3.5,,257,356,424,51,4.1,0.0,74,0.0,0.0,1.3
2020-05-11,Zürich,6.88,11.98,,36.68,21.92,,10.8,16.5,1.5,10.8,18.7,1.1,85.6,11.4,938.6,1003.0,,,1003.3,2.4,11.1,8.6,40.0,10.8,38.9,0.0,12.4,12.3,,58,349,26,3,1.1,0.0,331,9.2,1.2,12.0
2020-05-12,Zürich,6.71,9.44,,35.63,14.32,,6.6,12.3,2.0,9.0,22.0,1.3,75.7,7.3,949.3,1015.4,,,1014.5,2.7,11.4,9.7,41.0,10.9,39.2,0.0,0.1,0.1,,230,306,269,32,2.6,0.0,65,13.4,5.4,-1.3
2020-05-13,Zürich,13.46,18.04,,28.84,23.35,,8.7,11.3,6.7,9.5,15.6,6.2,87.2,9.8,944.5,1009.8,,,1009.4,1.9,7.9,6.8,28.4,7.7,27.7,0.0,6.6,2.8,,91,344,3,0,1.4,0.0,33,11.3,3.3,2.5
2020-05-14,Zürich,10.94,14.15,,38.24,15.01,,8.4,9.6,6.7,9.1,12.9,6.8,88.5,9.7,946.7,1012.2,,,1011.8,3.1,10.1,11.2,36.4,9.6,34.6,0.0,0.8,4.7,,72,348,0,0,1.1,0.0,44,11.6,3.6,4.5
2020-05-15,Zürich,15.48,20.5,,40.16,16.24,,9.2,12.3,6.0,9.5,17.3,2.2,83.0,9.6,950.8,1016.5,,,1016.2,2.4,9.1,8.6,32.8,8.8,31.7,0.0,0.2,0.2,,100,327,76,9,1.6,0.0,51,10.8,2.8,-0.3
2020-05-16,Zürich,14.59,18.42,,42.34,10.21,,11.5,18.1,5.1,13.0,27.1,1.8,71.0,9.3,954.9,1020.2,,,1020.4,2.0,7.5,7.2,27.0,7.2,25.9,0.0,0.0,0.0,,280,303,462,55,3.6,0.0,43,8.5,0.5,-2.6
2020-05-17,Zürich,11.53,15.23,,52.52,5.56,,14.6,21.3,7.3,16.2,29.7,5.4,54.1,8.4,955.9,1020.6,,,1021.5,2.1,8.7,7.6,31.3,8.5,30.6,0.0,0.0,0.0,,342,298,836,100,4.8,0.0,45,0.0,0.0,-6.5
2020-05-18,Zürich,10.74,17.36,,65.98,13.03,,16.5,23.3,8.6,17.8,32.1,5.9,51.0,9.2,957.4,1021.7,,,1023.1,1.8,6.7,6.5,24.1,6.2,22.3,0.0,0.0,0.0,,340,311,832,99,4.9,0.0,39,0.0,0.0,-6.9
2020-05-19,Zürich,8.6,15.33,,62.89,14.29,,18.2,24.2,11.2,19.2,31.8,8.9,51.5,10.4,955.0,1018.8,,,1020.6,2.0,9.1,7.2,32.8,8.8,31.7,0.0,0.0,0.0,,313,336,670,80,5.0,0.0,45,0.0,0.0,-5.7
2020-05-20,Zürich,6.82,13.11,,54.72,12.81,,18.0,22.7,13.1,19.0,32.5,9.4,53.3,10.8,954.9,1018.7,,,1020.4,2.4,10.8,8.6,38.9,9.9,35.6,0.0,0.0,0.0,,301,331,643,76,4.9,0.0,49,0.0,0.0,-5.3
2020-05-21,Zürich,8.91,13.03,,47.69,4.53,,18.0,24.1,10.8,19.4,33.3,8.1,57.0,11.3,956.3,1020.2,,,1022.0,1.5,6.9,5.4,24.8,6.6,23.8,0.0,0.0,0.0,,332,323,767,91,4.9,0.0,48,0.0,0.0,-5.7
2020-05-22,Zürich,10.31,16.53,,48.3,8.68,,19.7,26.2,13.1,20.4,34.8,10.4,57.6,12.9,957.9,1021.5,,,1023.7,1.1,5.7,4.0,20.5,5.6,20.2,0.0,0.0,0.0,,247,353,489,58,4.1,1.4,225,0.0,0.0,-3.9
2020-05-23,Zürich,7.4,11.46,,37.21,5.15,,14.4,24.1,6.8,14.4,34.2,4.4,81.7,13.3,960.6,1025.7,,,1026.5,1.7,13.3,6.1,47.9,12.2,43.9,0.0,13.1,13.1,,111,351,154,18,2.4,0.0,270,0.0,0.0,12.3
2020-05-24,Zürich,5.06,8.0,,36.43,3.28,,12.9,19.1,6.9,14.9,28.6,5.5,66.3,9.4,966.0,1031.8,,,1032.2,1.9,7.7,6.8,27.7,7.3,26.3,0.0,0.0,0.0,,292,313,512,60,3.9,0.0,252,0.0,0.0,-3.3
2020-05-25,Zürich,6.21,9.99,,43.54,15.12,,13.8,19.2,8.4,14.5,27.5,4.8,61.8,9.5,966.1,1031.7,,,1032.3,2.0,7.9,7.2,28.4,7.5,27.0,0.0,0.0,0.0,,301,306,616,73,4.2,0.0,38,0.0,0.0,-4.4
2020-05-26,Zürich,7.59,12.34,,49.88,12.83,,14.4,20.0,8.9,15.0,28.6,5.0,57.7,9.1,966.0,1031.4,,,1032.2,2.4,9.0,8.6,32.4,8.5,30.6,0.0,0.0,0.0,,333,299,805,95,4.7,0.0,51,0.0,0.0,-6.0
2020-05-27,Zürich,7.23,11.99,,48.03,12.73,,15.1,21.5,7.7,16.3,30.4,3.3,51.3,8.3,964.9,1030.1,,,1031.0,2.5,8.1,9.0,29.2,7.9,28.4,0.0,0.0,0.0,,365,295,846,99,5.3,0.0,45,0.0,0.0,-7.3
2020-05-28,Zürich,8.66,14.67,,51.35,15.82,,15.2,22.0,10.1,16.6,32.1,4.8,58.5,9.8,961.5,1026.4,,,1027.5,1.4,10.1,5.0,36.4,9.8,35.3,0.0,0.3,0.3,,294,321,479,56,4.3,0.0,56,0.0,0.0,-3.6
2020-05-29,Zürich,6.15,11.21,,49.93,7.74,,13.9,19.4,8.5,15.2,28.0,4.5,53.7,8.3,957.1,1022.1,,,1022.8,3.8,13.4,13.7,48.2,12.6,45.4,0.0,0.0,0.0,,358,290,822,96,5.2,0.0,54,0.0,0.0,-6.8
2020-05-30,Zürich,7.28,11.18,,48.11,5.75,,13.7,19.3,8.1,14.3,27.3,4.6,55.4,8.3,954.0,1018.7,,,1019.5,2.7,10.9,9.7,39.2,10.6,38.2,0.0,0.0,0.0,,307,299,736,86,4.5,0.0,50,0.0,0.0,-6.0
2020-05-31,Zürich,7.08,10.85,,48.14,4.54,,14.3,20.2,7.6,14.9,29.3,2.6,51.9,8.1,953.1,1017.7,,,1018.6,3.0,9.3,10.8,33.5,9.0,32.4,0.0,0.0,0.0,,352,295,850,100,5.1,0.0,51,0.0,0.0,-7.3
2020-06-01,Zürich,6.02,10.35,,52.05,4.64,,17.0,24.2,9.3,17.8,33.1,5.8,49.6,9.3,953.4,1017.3,,,1018.9,2.8,7.6,10.1,27.4,7.3,26.3,0.0,0.0,0.0,,361,310,849,100,5.7,0.0,53,0.0,0.0,-7.7
2020-06-02,Zürich,9.03,17.83,,56.87,13.58,,18.4,24.9,11.2,19.6,33.6,7.7,48.8,9.8,950.9,1014.3,,,1016.2,1.6,8.5,5.8,30.6,8.2,29.5,0.0,0.0,0.0,,359,318,834,98,5.4,0.1,58,0.0,0.0,-7.7
2020-06-03,Zürich,9.15,17.07,,53.69,7.99,,18.2,25.5,13.9,18.9,35.6,8.9,59.9,12.0,942.6,1005.6,,,1007.5,1.8,14.2,6.5,51.1,13.7,49.3,0.0,7.3,3.3,,285,343,523,61,4.9,0.0,212,0.0,0.0,-0.9
2020-06-04,Zürich,5.57,7.79,,47.36,5.12,,12.9,14.8,10.5,13.0,15.7,10.4,93.6,14.0,935.7,999.4,,,1000.2,2.1,8.7,7.6,31.3,8.2,29.5,0.0,25.8,29.4,,40,369,0,0,0.9,0.0,196,0.0,0.0,29.2
2020-06-05,Zürich,5.41,8.43,,39.21,7.75,,12.6,16.5,9.6,13.2,23.1,9.6,77.2,11.1,938.7,1002.7,,,1003.4,4.7,18.6,16.9,67.0,17.4,62.6,0.0,2.2,2.6,,127,354,40,5,2.6,0.0,244,0.0,0.0,2.0
2020-06-06,Zürich,3.68,5.8,,25.64,8.73,,14.9,20.2,11.3,15.7,27.0,11.1,76.0,12.7,941.7,1005.4,,,1006.6,3.2,16.3,11.5,58.7,16.0,57.6,0.0,8.5,5.1,,137,364,56,7,2.9,0.0,253,0.0,0.0,4.4
2020-06-07,Zürich,3.6,4.91,,32.07,3.27,,10.8,12.8,9.5,11.6,18.0,9.5,89.8,11.6,945.7,1010.6,,,1010.8,1.2,6.1,4.3,22.0,5.9,21.2,0.0,4.4,7.8,,89,351,0,0,1.5,0.0,207,9.2,1.2,7.6
2020-06-08,Zürich,5.17,8.85,,36.53,16.91,,13.1,19.3,9.4,15.2,29.9,9.0,75.7,11.0,947.3,1011.7,,,1012.4,1.8,8.6,6.5,31.0,8.1,29.2,0.0,8.8,5.3,,239,346,234,27,3.5,0.0,45,0.0,0.0,3.8
2020-06-09,Zürich,7.93,11.63,,37.98,22.4,,11.9,14.6,10.1,12.5,18.1,10.1,90.0,12.5,948.4,1013.2,,,1013.6,1.4,5.9,5.0,21.2,5.8,20.9,0.0,0.5,4.0,,64,362,0,0,1.3,0.0,4,8.1,0.1,3.8
2020-06-10,Zürich,10.16,13.55,,36.47,17.37,,12.5,14.9,11.4,13.1,17.6,11.4,91.9,13.2,947.8,1012.4,,,1013.0,1.3,5.3,4.7,19.1,5.0,18.0,0.0,18.8,16.3,,74,365,0,0,1.4,0.0,270,0.0,0.0,16.1
2020-06-11,Zürich,8.08,10.73,,43.23,14.76,,14.5,19.9,11.3,16.6,29.5,9.6,81.1,13.1,944.6,1008.6,,,1009.6,1.7,6.4,6.1,23.0,6.1,22.0,0.0,0.0,2.5,,240,343,419,48,3.5,0.0,56,0.0,0.0,0.7
2020-06-12,Zürich,6.89,11.24,,41.41,14.49,,18.6,26.8,10.5,20.5,36.2,7.6,62.4,12.4,942.2,1005.0,,,1007.0,2.9,10.1,10.4,36.4,9.9,35.6,470.0,0.1,0.0,,358,324,843,97,5.9,0.3,76,0.0,0.0,-6.1
2020-06-13,Zürich,5.9,9.12,,43.9,6.17,,16.8,24.9,11.9,19.3,33.6,11.9,73.9,13.7,947.9,1011.5,,,1013.0,2.9,17.5,10.4,63.0,16.3,58.7,0.0,8.5,6.3,,275,363,416,48,4.7,0.0,270,0.0,0.0,3.9
2020-06-14,Zürich,4.17,6.12,,34.11,1.77,,13.4,15.6,11.7,13.7,18.6,11.6,88.4,13.6,952.9,1017.6,,,1018.3,2.4,7.6,8.6,27.4,7.4,26.6,0.0,0.3,2.6,,52,368,0,0,1.3,0.0,210,0.0,0.0,2.3
2020-06-15,Zürich,6.14,10.0,,34.45,11.72,,15.8,20.1,12.8,16.9,28.8,11.2,76.3,13.5,953.9,1018.2,,,1019.4,1.2,4.3,4.3,15.5,4.1,14.8,0.0,0.0,0.0,,160,362,155,18,2.7,0.0,207,0.0,0.0,-1.2
2020-06-16,Zürich,6.0,8.9,,38.6,9.3,,16.3,21.1,13.3,18.4,30.4,12.0,78.2,14.3,951.3,1015.3,,,1016.7,1.9,8.2,6.8,29.5,7.6,27.4,0.0,0.0,0.0,,218,354,292,34,3.5,0.0,60,0.0,0.0,-1.6
2020-06-17,Zürich,5.99,8.79,,35.04,14.39,,13.5,14.9,11.0,13.4,17.0,9.0,91.5,14.2,948.5,1012.9,,,1013.7,2.1,10.4,7.6,37.4,10.2,36.7,0.0,22.0,22.0,,67,357,0,0,1.2,0.0,249,0.0,0.0,21.8
2020-06-18,Zürich,5.07,8.71,,36.22,17.47,,14.4,20.3,10.9,15.5,32.1,6.9,81.5,12.9,950.3,1014.6,,,1015.6,1.2,11.2,4.3,40.3,11.0,39.6,0.0,6.0,6.0,,228,338,357,41,3.4,0.0,207,0.0,0.0,4.4
2020-06-19,Zürich,4.27,6.69,,35.85,9.89,,13.1,16.0,11.2,13.5,22.1,9.2,88.1,13.3,954.5,1019.4,,,1020.0,1.4,7.5,5.0,27.0,7.4,26.6,0.0,0.2,0.2,,110,347,38,4,1.8,0.0,195,0.0,0.0,-0.2
2020-06-20,Zürich,4.9,7.56,,37.35,10.88,,16.2,21.0,11.7,18.0,32.7,10.3,70.2,12.6,956.6,1020.9,,,1022.3,1.2,6.8,4.3,24.5,6.7,24.1,0.0,0.0,0.0,,273,344,530,61,4.0,0.0,22,0.0,0.0,-3.4
2020-06-21,Zürich,5.63,8.34,,39.39,5.21,,18.2,23.8,13.2,19.8,32.6,11.4,64.0,12.9,957.2,1021.1,,,1022.9,1.3,6.6,4.7,23.8,6.4,23.0,0.0,0.0,0.0,,265,347,559,64,4.2,0.0,262,0.0,0.0,-4.2
2020-06-22,Zürich,7.22,12.2,,41.12,16.87,,19.1,24.3,15.6,20.1,35.3,11.2,66.3,14.5,959.2,1023.1,,,1025.0,1.3,5.4,4.7,19.4,5.2,18.7,0.0,0.0,0.0,,212,362,297,34,3.7,0.8,34,0.0,0.0,-2.5
2020-06-23,Zürich,7.66,13.16,,53.83,12.54,,20.5,26.6,13.3,21.0,34.8,9.4,58.3,13.7,957.7,1021.1,,,1023.5,2.8,10.8,10.1,38.9,9.9,35.6,0.0,0.0,0.0,,357,336,855,98,5.9,2.2,50,0.0,0.0,-7.0
2020-06-24,Zürich,10.24,17.14,,64.68,12.5,,21.0,27.2,14.4,21.5,35.4,10.5,52.7,12.6,955.4,1018.5,,,1021.0,3.1,8.8,11.2,31.7,8.5,30.6,0.0,0.0,0.0,,359,333,850,98,6.4,2.7,51,0.0,0.0,-7.9
2020-06-25,Zürich,10.06,18.47,,66.35,13.91,,20.9,27.4,14.0,22.1,36.0,9.9,54.3,13.0,952.9,1015.9,,,1018.3,2.2,6.2,7.9,22.3,6.1,22.0,0.0,0.0,0.0,,353,340,848,98,5.9,2.6,47,0.0,0.0,-7.6
2020-06-26,Zürich,12.33,21.24,,53.61,14.93,,19.7,26.9,15.9,20.1,35.5,12.9,75.3,17.1,950.9,1014.1,,,1016.3,1.6,14.7,5.8,52.9,14.5,52.2,0.0,0.7,0.7,,186,367,247,28,3.6,1.4,225,0.0,0.0,-0.9
2020-06-27,Zürich,9.19,13.17,,42.89,3.95,,20.4,27.7,16.3,21.6,36.8,13.0,74.0,17.3,951.5,1014.5,,,1016.9,1.8,11.6,6.5,41.8,11.2,40.3,40.0,1.3,1.3,,257,361,494,57,4.6,2.1,194,0.0,0.0,-1.6
2020-06-28,Zürich,6.92,10.18,,32.95,5.02,,19.4,25.6,14.2,20.3,35.0,13.5,75.4,16.7,952.9,1016.3,,,1018.4,1.7,10.3,6.1,37.1,9.9,35.6,0.0,27.7,12.7,,159,386,129,15,3.1,1.1,259,0.0,0.0,11.6
2020-06-29,Zürich,4.04,6.36,,31.18,11.02,,16.9,22.6,13.5,18.4,30.9,12.3,81.4,15.3,951.6,1015.4,,,1017.0,1.7,8.3,6.1,29.9,8.0,28.8,0.0,2.1,17.1,,200,361,361,42,3.3,0.0,260,0.0,0.0,15.4
2020-06-30,Zürich,5.82,10.87,,41.33,16.96,,19.2,26.3,13.0,20.9,34.4,9.6,63.4,13.7,950.3,1013.5,,,1015.6,1.9,9.5,6.8,34.2,8.9,32.0,0.0,0.0,0.0,,346,337,847,98,5.5,0.9,270,0.0,0.0,-6.2
2020-07-01,Zürich,6.47,11.67,,40.74,7.41,,21.6,29.9,15.8,23.7,37.7,12.7,68.6,17.0,948.3,1010.8,,,1013.4,2.2,11.2,7.9,40.3,10.7,38.5,0.0,14.0,14.0,,341,366,771,89,6.0,3.3,208,0.0,0.0,9.0
2020-07-02,Zürich,4.98,8.12,,32.31,12.34,,18.7,24.0,15.8,19.9,32.4,14.9,82.0,17.5,950.7,1014.0,,,1016.0,2.0,16.5,7.2,59.4,13.9,50.0,0.0,1.6,1.5,,186,379,216,25,3.3,0.4,250,0.0,0.0,0.3
2020-07-03,Zürich,5.95,9.93,,33.21,9.01,,16.1,19.5,13.5,16.8,28.1,11.8,78.9,14.3,955.1,1019.3,,,1020.7,1.2,4.9,4.3,17.6,4.7,16.9,0.0,0.0,0.1,,113,365,14,2,2.1,0.0,225,0.0,0.0,-0.4
2020-07-04,Zürich,7.1,11.15,,39.53,6.17,,18.9,24.9,13.4,21.1,33.9,11.9,64.0,13.4,956.3,1020.0,,,1021.9,1.6,8.2,5.8,29.5,7.8,28.1,0.0,0.0,0.0,,318,344,628,73,5.0,0.6,243,0.0,0.0,-4.8
2020-07-05,Zürich,5.88,9.4,,32.9,5.14,,21.6,28.2,15.3,23.4,36.4,13.0,62.8,16.0,954.7,1017.6,,,1020.3,2.4,9.0,8.6,32.4,8.9,32.0,0.0,0.0,0.0,,349,352,814,95,5.9,3.3,248,0.0,0.0,-6.2
