"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2024-01-07T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",45.89,"bereinigt"
"2024-01-07T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-01-08T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.05,"bereinigt"
"2024-01-08T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.23,"bereinigt"
"2024-01-08T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",10.96,"bereinigt"
"2024-01-08T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",4.53,"bereinigt"
"2024-01-08T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",14.01,"bereinigt"
"2024-01-08T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",44.83,"bereinigt"
"2024-01-08T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",12.89,"bereinigt"
"2024-01-08T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",10.74,"bereinigt"
"2024-01-08T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",49.01,"bereinigt"
"2024-01-08T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-01-08T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",5111.62,"bereinigt"
"2024-01-08T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",15.55,"bereinigt"
"2024-01-08T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",8.76,"bereinigt"
"2024-01-08T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",16.3,"bereinigt"
"2024-01-08T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",43.9,"bereinigt"
"2024-01-08T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",13.96,"bereinigt"
"2024-01-08T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",11.41,"bereinigt"
"2024-01-08T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",49.28,"bereinigt"
"2024-01-08T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-01-08T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",7003,"bereinigt"
"2024-01-08T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",16.1,"bereinigt"
"2024-01-08T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",9.16,"bereinigt"
"2024-01-08T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",16.74,"bereinigt"
"2024-01-08T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",41.78,"bereinigt"
"2024-01-08T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",13.27,"bereinigt"
"2024-01-08T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",11.8,"bereinigt"
"2024-01-08T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",48.63,"bereinigt"
"2024-01-08T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-01-08T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",5.65,"bereinigt"
"2024-01-08T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.99,"bereinigt"
"2024-01-08T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",9.29,"bereinigt"
"2024-01-08T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",49.66,"bereinigt"
"2024-01-08T00:00+0100","Zch_Heubeeribüel","PM10","d1","µg/m3",11.07,"bereinigt"
"2024-01-08T00:00+0100","Zch_Heubeeribüel","PM2.5","d1","µg/m3",10.41,"bereinigt"
"2024-01-08T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",53.77,"bereinigt"
"2024-01-08T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-01-09T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.11,"bereinigt"
"2024-01-09T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.3,"bereinigt"
"2024-01-09T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",14.52,"bereinigt"
"2024-01-09T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",6.48,"bereinigt"
"2024-01-09T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",17.83,"bereinigt"
"2024-01-09T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",29.09,"bereinigt"
"2024-01-09T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",23.18,"bereinigt"
"2024-01-09T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",19.85,"bereinigt"
"2024-01-09T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",47.73,"bereinigt"
"2024-01-09T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-01-09T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",5745.38,"bereinigt"
"2024-01-09T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",27.48,"bereinigt"
"2024-01-09T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",18.15,"bereinigt"
"2024-01-09T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",24.72,"bereinigt"
"2024-01-09T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",25.81,"bereinigt"
"2024-01-09T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",23.74,"bereinigt"
"2024-01-09T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",21.05,"bereinigt"
"2024-01-09T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",47.04,"bereinigt"
"2024-01-09T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-01-09T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",10400.85,"bereinigt"
"2024-01-09T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",21.88,"bereinigt"
"2024-01-09T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",13.06,"bereinigt"
"2024-01-09T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",21.82,"bereinigt"
"2024-01-09T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",25.56,"bereinigt"
"2024-01-09T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",23.24,"bereinigt"
"2024-01-09T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",21.85,"bereinigt"
"2024-01-09T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",46.05,"bereinigt"
"2024-01-09T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-01-09T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",7.95,"bereinigt"
"2024-01-09T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.29,"bereinigt"
"2024-01-09T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",13.23,"bereinigt"
"2024-01-09T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",33.5,"bereinigt"
"2024-01-09T00:00+0100","Zch_Heubeeribüel","PM10","d1","µg/m3",20.74,"bereinigt"
"2024-01-09T00:00+0100","Zch_Heubeeribüel","PM2.5","d1","µg/m3",19.71,"bereinigt"
"2024-01-09T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",50.96,"bereinigt"
"2024-01-09T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-01-10T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.05,"bereinigt"
"2024-01-10T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.38,"bereinigt"
"2024-01-10T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",26.63,"bereinigt"
"2024-01-10T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",14.53,"bereinigt"
"2024-01-10T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",28.64,"bereinigt"
"2024-01-10T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",14.42,"bereinigt"
"2024-01-10T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",30.74,"bereinigt"
"2024-01-10T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",27.65,"bereinigt"
"2024-01-10T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",21.02,"bereinigt"
"2024-01-10T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-01-10T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",10091.7,"bereinigt"
"2024-01-10T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",41.84,"bereinigt"
"2024-01-10T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",29.88,"bereinigt"
"2024-01-10T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",34.21,"bereinigt"
"2024-01-10T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",12.65,"bereinigt"
"2024-01-10T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",29.66,"bereinigt"
"2024-01-10T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",29.11,"bereinigt"
"2024-01-10T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",20.09,"bereinigt"
"2024-01-10T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-01-10T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",14014,"bereinigt"
"2024-01-10T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",35.89,"bereinigt"
"2024-01-10T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",24.88,"bereinigt"
"2024-01-10T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",30.48,"bereinigt"
"2024-01-10T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",12.78,"bereinigt"
"2024-01-10T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",30.95,"bereinigt"
"2024-01-10T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",30.3,"bereinigt"
"2024-01-10T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",21.53,"bereinigt"
"2024-01-10T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-01-10T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",15.12,"bereinigt"
"2024-01-10T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",4.09,"bereinigt"
"2024-01-10T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",22.65,"bereinigt"
"2024-01-10T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",17.47,"bereinigt"
"2024-01-10T00:00+0100","Zch_Heubeeribüel","PM10","d1","µg/m3",28.2,"bereinigt"
"2024-01-10T00:00+0100","Zch_Heubeeribüel","PM2.5","d1","µg/m3",27.29,"bereinigt"
"2024-01-10T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",23.96,"bereinigt"
"2024-01-10T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-01-11T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.12,"bereinigt"
"2024-01-11T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.38,"bereinigt"
"2024-01-11T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",26.13,"bereinigt"
"2024-01-11T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",11.78,"bereinigt"
"2024-01-11T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",31.9,"bereinigt"
"2024-01-11T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",15.06,"bereinigt"
"2024-01-11T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",26.53,"bereinigt"
"2024-01-11T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",23.92,"bereinigt"
"2024-01-11T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",28.69,"bereinigt"
"2024-01-11T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-01-11T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",8099.43,"bereinigt"
"2024-01-11T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",37.84,"bereinigt"
"2024-01-11T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",24.23,"bereinigt"
"2024-01-11T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",35.21,"bereinigt"
"2024-01-11T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",12.94,"bereinigt"
"2024-01-11T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",26.65,"bereinigt"
"2024-01-11T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",24.85,"bereinigt"
"2024-01-11T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",24.25,"bereinigt"
"2024-01-11T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-01-11T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",12793.35,"bereinigt"
"2024-01-11T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",35.7,"bereinigt"
"2024-01-11T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",22.04,"bereinigt"
"2024-01-11T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",34.49,"bereinigt"
"2024-01-11T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",12.92,"bereinigt"
"2024-01-11T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",27.07,"bereinigt"
"2024-01-11T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",26.56,"bereinigt"
"2024-01-11T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",23.51,"bereinigt"
"2024-01-11T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-01-11T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",14.97,"bereinigt"
"2024-01-11T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",2.77,"bereinigt"
"2024-01-11T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",24.39,"bereinigt"
"2024-01-11T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",18.54,"bereinigt"
"2024-01-11T00:00+0100","Zch_Heubeeribüel","PM10","d1","µg/m3",21,"bereinigt"
"2024-01-11T00:00+0100","Zch_Heubeeribüel","PM2.5","d1","µg/m3",20.69,"bereinigt"
"2024-01-11T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",26.8,"bereinigt"
"2024-01-11T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-01-12T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.14,"bereinigt"
"2024-01-12T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.36,"bereinigt"
"2024-01-12T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",26.2,"bereinigt"
"2024-01-12T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",11.16,"bereinigt"
"2024-01-12T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",32.99,"bereinigt"
"2024-01-12T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",20.4,"bereinigt"
"2024-01-12T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",30.55,"bereinigt"
"2024-01-12T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",26.89,"bereinigt"
"2024-01-12T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",26.2,"bereinigt"
"2024-01-12T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-01-12T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",7682.64,"bereinigt"
"2024-01-12T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",44.02,"bereinigt"
"2024-01-12T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",29.05,"bereinigt"
"2024-01-12T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",39.64,"bereinigt"
"2024-01-12T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",17.06,"bereinigt"
"2024-01-12T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",32.08,"bereinigt"
"2024-01-12T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",28.29,"bereinigt"
"2024-01-12T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",24.68,"bereinigt"
"2024-01-12T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-01-12T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",12471.98,"bereinigt"
"2024-01-12T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",38.93,"bereinigt"
"2024-01-12T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",24.26,"bereinigt"
"2024-01-12T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",37.26,"bereinigt"
"2024-01-12T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",15.57,"bereinigt"
"2024-01-12T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",31.87,"bereinigt"
"2024-01-12T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",30.69,"bereinigt"
"2024-01-12T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",25.06,"bereinigt"
"2024-01-12T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-01-12T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",13.08,"bereinigt"
"2024-01-12T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",2.38,"bereinigt"
"2024-01-12T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",21.37,"bereinigt"
"2024-01-12T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",28.2,"bereinigt"
"2024-01-12T00:00+0100","Zch_Heubeeribüel","PM10","d1","µg/m3",25.88,"bereinigt"
"2024-01-12T00:00+0100","Zch_Heubeeribüel","PM2.5","d1","µg/m3",25.02,"bereinigt"
"2024-01-12T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",35.72,"bereinigt"
"2024-01-12T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-01-13T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.03,"bereinigt"
"2024-01-13T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.28,"bereinigt"
"2024-01-13T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",15.41,"bereinigt"
"2024-01-13T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",3.01,"bereinigt"
"2024-01-13T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",24.85,"bereinigt"
"2024-01-13T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",31.32,"bereinigt"
"2024-01-13T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",23.83,"bereinigt"
"2024-01-13T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",21.36,"bereinigt"
"2024-01-13T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",44.13,"bereinigt"
"2024-01-13T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-01-13T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",4441,"bereinigt"
"2024-01-13T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",28.25,"bereinigt"
"2024-01-13T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",13.2,"bereinigt"
"2024-01-13T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",33.78,"bereinigt"
"2024-01-13T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",25.54,"bereinigt"
"2024-01-13T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",23.56,"bereinigt"
"2024-01-13T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",22.14,"bereinigt"
"2024-01-13T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",38.56,"bereinigt"
"2024-01-13T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-01-13T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",9366.22,"bereinigt"
"2024-01-13T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",32.21,"bereinigt"
"2024-01-13T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",18.59,"bereinigt"
"2024-01-13T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",33.09,"bereinigt"
"2024-01-13T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",23.15,"bereinigt"
"2024-01-13T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",23.96,"bereinigt"
"2024-01-13T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",23.25,"bereinigt"
"2024-01-13T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",33.44,"bereinigt"
"2024-01-13T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-01-13T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",10.68,"bereinigt"
"2024-01-13T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.59,"bereinigt"
"2024-01-13T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",18,"bereinigt"
"2024-01-13T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",37.69,"bereinigt"
"2024-01-13T00:00+0100","Zch_Heubeeribüel","PM10","d1","µg/m3",20.33,"bereinigt"
"2024-01-13T00:00+0100","Zch_Heubeeribüel","PM2.5","d1","µg/m3",19.67,"bereinigt"
"2024-01-13T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",48.45,"bereinigt"
"2024-01-13T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-01-14T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.11,"bereinigt"
"2024-01-14T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.24,"bereinigt"
"2024-01-14T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",12.41,"bereinigt"
"2024-01-14T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",2.63,"bereinigt"
"2024-01-14T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",19.69,"bereinigt"
"2024-01-14T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",40.77,"bereinigt"
"2024-01-14T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",17.98,"bereinigt"
"2024-01-14T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",15.5,"bereinigt"
"2024-01-14T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",50.51,"bereinigt"
"2024-01-14T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-01-14T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",4446.55,"bereinigt"
"2024-01-14T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",27.35,"bereinigt"
"2024-01-14T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",13.66,"bereinigt"
"2024-01-14T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",31.35,"bereinigt"
"2024-01-14T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",34.06,"bereinigt"
"2024-01-14T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",18.67,"bereinigt"
"2024-01-14T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",15.64,"bereinigt"
"2024-01-14T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",65.67,"bereinigt"
"2024-01-14T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-01-14T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",10912.07,"bereinigt"
"2024-01-14T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",26.74,"bereinigt"
"2024-01-14T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",15.09,"bereinigt"
"2024-01-14T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",28,"bereinigt"
"2024-01-14T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",31.38,"bereinigt"
"2024-01-14T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",18.87,"bereinigt"
"2024-01-14T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",17.02,"bereinigt"
"2024-01-14T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",42.04,"bereinigt"
"2024-01-14T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"bereinigt"
"2024-01-14T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",10.01,"bereinigt"
"2024-01-14T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",2,"bereinigt"
"2024-01-14T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",16.06,"bereinigt"
"2024-01-14T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",46.27,"bereinigt"
"2024-01-14T00:00+0100","Zch_Heubeeribüel","PM10","d1","µg/m3",15.38,"bereinigt"
"2024-01-14T00:00+0100","Zch_Heubeeribüel","PM2.5","d1","µg/m3",14.64,"bereinigt"
"2024-01-14T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",64.57,"bereinigt"
"2024-01-14T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"bereinigt"
